date,pathogen,group,amount
2025-05-18,Parainfluenzavirus 2,Parainfluenzavirussen,0
2025-05-25,Parainfluenzavirus 2,Parainfluenzavirussen,0
2025-06-01,Parainfluenzavirus 2,Parainfluenzavirussen,0
2025-06-08,Parainfluenzavirus 2,Parainfluenzavirussen,0
2025-06-15,Parainfluenzavirus 2,Parainfluenzavirussen,0
2025-06-22,Parainfluenzavirus 2,Parainfluenzavirussen,0
2025-06-29,Parainfluenzavirus 2,Parainfluenzavirussen,0
2025-07-06,Parainfluenzavirus 2,Parainfluenzavirussen,0
2025-07-13,Parainfluenzavirus 2,Parainfluenzavirussen,0
2025-07-20,Parainfluenzavirus 2,Parainfluenzavirussen,0
2025-07-27,Parainfluenzavirus 2,Parainfluenzavirussen,0
2025-08-03,Parainfluenzavirus 2,Parainfluenzavirussen,0
2025-08-10,Parainfluenzavirus 2,Parainfluenzavirussen,0
2025-08-17,Parainfluenzavirus 2,Parainfluenzavirussen,0
2025-08-24,Parainfluenzavirus 2,Parainfluenzavirussen,0
2025-08-31,Parainfluenzavirus 2,Parainfluenzavirussen,0
2025-09-07,Parainfluenzavirus 2,Parainfluenzavirussen,0
2025-09-14,Parainfluenzavirus 2,Parainfluenzavirussen,0
2025-09-21,Parainfluenzavirus 2,Parainfluenzavirussen,0
2025-09-28,Parainfluenzavirus 2,Parainfluenzavirussen,0
2022-10-02,Parainfluenzavirus 3,Parainfluenzavirussen,2
2022-10-09,Parainfluenzavirus 3,Parainfluenzavirussen,0
2022-10-16,Parainfluenzavirus 3,Parainfluenzavirussen,1
2022-10-23,Parainfluenzavirus 3,Parainfluenzavirussen,0
2022-10-30,Parainfluenzavirus 3,Parainfluenzavirussen,0
2022-11-06,Parainfluenzavirus 3,Parainfluenzavirussen,0
2022-11-13,Parainfluenzavirus 3,Parainfluenzavirussen,1
2022-11-20,Parainfluenzavirus 3,Parainfluenzavirussen,0
2022-11-27,Parainfluenzavirus 3,Parainfluenzavirussen,0
2022-12-04,Parainfluenzavirus 3,Parainfluenzavirussen,0
2022-12-11,Parainfluenzavirus 3,Parainfluenzavirussen,0
2022-12-18,Parainfluenzavirus 3,Parainfluenzavirussen,0
2022-12-25,Parainfluenzavirus 3,Parainfluenzavirussen,0
2023-01-01,Parainfluenzavirus 3,Parainfluenzavirussen,1
2023-01-08,Parainfluenzavirus 3,Parainfluenzavirussen,0
2023-01-15,Parainfluenzavirus 3,Parainfluenzavirussen,1
2023-01-22,Parainfluenzavirus 3,Parainfluenzavirussen,0
2023-01-29,Parainfluenzavirus 3,Parainfluenzavirussen,0
2023-02-05,Parainfluenzavirus 3,Parainfluenzavirussen,0
2023-02-12,Parainfluenzavirus 3,Parainfluenzavirussen,0
2023-02-19,Parainfluenzavirus 3,Parainfluenzavirussen,0
2023-02-26,Parainfluenzavirus 3,Parainfluenzavirussen,2
2023-03-05,Parainfluenzavirus 3,Parainfluenzavirussen,1
2023-03-12,Parainfluenzavirus 3,Parainfluenzavirussen,1
2023-03-19,Parainfluenzavirus 3,Parainfluenzavirussen,3
2023-03-26,Parainfluenzavirus 3,Parainfluenzavirussen,3
2023-04-02,Parainfluenzavirus 3,Parainfluenzavirussen,1
2023-04-09,Parainfluenzavirus 3,Parainfluenzavirussen,1
2023-04-16,Parainfluenzavirus 3,Parainfluenzavirussen,3
2023-04-23,Parainfluenzavirus 3,Parainfluenzavirussen,4
2023-04-30,Parainfluenzavirus 3,Parainfluenzavirussen,9
2023-05-07,Parainfluenzavirus 3,Parainfluenzavirussen,6
2023-05-14,Parainfluenzavirus 3,Parainfluenzavirussen,7
2023-05-21,Parainfluenzavirus 3,Parainfluenzavirussen,14
2023-05-28,Parainfluenzavirus 3,Parainfluenzavirussen,7
2023-06-04,Parainfluenzavirus 3,Parainfluenzavirussen,10
2023-06-11,Parainfluenzavirus 3,Parainfluenzavirussen,10
2023-06-18,Parainfluenzavirus 3,Parainfluenzavirussen,4
2023-06-25,Parainfluenzavirus 3,Parainfluenzavirussen,3
2023-07-02,Parainfluenzavirus 3,Parainfluenzavirussen,1
2023-07-09,Parainfluenzavirus 3,Parainfluenzavirussen,4
2023-07-16,Parainfluenzavirus 3,Parainfluenzavirussen,4
2023-07-23,Parainfluenzavirus 3,Parainfluenzavirussen,1
2023-07-30,Parainfluenzavirus 3,Parainfluenzavirussen,0
2023-08-06,Parainfluenzavirus 3,Parainfluenzavirussen,0
2023-08-13,Parainfluenzavirus 3,Parainfluenzavirussen,0
2023-08-20,Parainfluenzavirus 3,Parainfluenzavirussen,0
2023-08-27,Parainfluenzavirus 3,Parainfluenzavirussen,2
2023-09-03,Parainfluenzavirus 3,Parainfluenzavirussen,0
2023-09-10,Parainfluenzavirus 3,Parainfluenzavirussen,0
2023-09-17,Parainfluenzavirus 3,Parainfluenzavirussen,1
2023-09-24,Parainfluenzavirus 3,Parainfluenzavirussen,0
2023-10-01,Parainfluenzavirus 3,Parainfluenzavirussen,0
2023-10-08,Parainfluenzavirus 3,Parainfluenzavirussen,1
2023-10-15,Parainfluenzavirus 3,Parainfluenzavirussen,0
2023-10-22,Parainfluenzavirus 3,Parainfluenzavirussen,0
2023-10-29,Parainfluenzavirus 3,Parainfluenzavirussen,0
2023-11-05,Parainfluenzavirus 3,Parainfluenzavirussen,1
2023-11-12,Parainfluenzavirus 3,Parainfluenzavirussen,1
2023-11-19,Parainfluenzavirus 3,Parainfluenzavirussen,0
2023-11-26,Parainfluenzavirus 3,Parainfluenzavirussen,2
2023-12-03,Parainfluenzavirus 3,Parainfluenzavirussen,1
2023-12-10,Parainfluenzavirus 3,Parainfluenzavirussen,1
2023-12-17,Parainfluenzavirus 3,Parainfluenzavirussen,3
2023-12-24,Parainfluenzavirus 3,Parainfluenzavirussen,2
2023-12-31,Parainfluenzavirus 3,Parainfluenzavirussen,2
2024-01-07,Parainfluenzavirus 3,Parainfluenzavirussen,1
2024-01-14,Parainfluenzavirus 3,Parainfluenzavirussen,1
2024-01-21,Parainfluenzavirus 3,Parainfluenzavirussen,2
2024-01-28,Parainfluenzavirus 3,Parainfluenzavirussen,4
2024-02-04,Parainfluenzavirus 3,Parainfluenzavirussen,2
2024-02-11,Parainfluenzavirus 3,Parainfluenzavirussen,2
2024-02-18,Parainfluenzavirus 3,Parainfluenzavirussen,3
2024-02-25,Parainfluenzavirus 3,Parainfluenzavirussen,5
2024-03-03,Parainfluenzavirus 3,Parainfluenzavirussen,6
2024-03-10,Parainfluenzavirus 3,Parainfluenzavirussen,7
2024-03-17,Parainfluenzavirus 3,Parainfluenzavirussen,7
2024-03-24,Parainfluenzavirus 3,Parainfluenzavirussen,12
2024-03-31,Parainfluenzavirus 3,Parainfluenzavirussen,12
2024-04-07,Parainfluenzavirus 3,Parainfluenzavirussen,15
2024-04-14,Parainfluenzavirus 3,Parainfluenzavirussen,9
2024-04-21,Parainfluenzavirus 3,Parainfluenzavirussen,7
2024-04-28,Parainfluenzavirus 3,Parainfluenzavirussen,8
2024-05-05,Parainfluenzavirus 3,Parainfluenzavirussen,17
2024-05-12,Parainfluenzavirus 3,Parainfluenzavirussen,8
2024-05-19,Parainfluenzavirus 3,Parainfluenzavirussen,8
2024-05-26,Parainfluenzavirus 3,Parainfluenzavirussen,5
2024-06-02,Parainfluenzavirus 3,Parainfluenzavirussen,13
2024-06-09,Parainfluenzavirus 3,Parainfluenzavirussen,2
2024-06-16,Parainfluenzavirus 3,Parainfluenzavirussen,0
2024-06-23,Parainfluenzavirus 3,Parainfluenzavirussen,4
2024-06-30,Parainfluenzavirus 3,Parainfluenzavirussen,0
2024-07-07,Parainfluenzavirus 3,Parainfluenzavirussen,2
2024-07-14,Parainfluenzavirus 3,Parainfluenzavirussen,3
2024-07-21,Parainfluenzavirus 3,Parainfluenzavirussen,1
2024-07-28,Parainfluenzavirus 3,Parainfluenzavirussen,1
2024-08-04,Parainfluenzavirus 3,Parainfluenzavirussen,2
2024-08-11,Parainfluenzavirus 3,Parainfluenzavirussen,0
2024-08-18,Parainfluenzavirus 3,Parainfluenzavirussen,3
2024-08-25,Parainfluenzavirus 3,Parainfluenzavirussen,1
2024-09-01,Parainfluenzavirus 3,Parainfluenzavirussen,1
2024-09-08,Parainfluenzavirus 3,Parainfluenzavirussen,1
2024-09-15,Parainfluenzavirus 3,Parainfluenzavirussen,0
2024-09-22,Parainfluenzavirus 3,Parainfluenzavirussen,1
2024-09-29,Parainfluenzavirus 3,Parainfluenzavirussen,0
2024-10-06,Parainfluenzavirus 3,Parainfluenzavirussen,0
2024-10-13,Parainfluenzavirus 3,Parainfluenzavirussen,0
2024-10-20,Parainfluenzavirus 3,Parainfluenzavirussen,1
2024-10-27,Parainfluenzavirus 3,Parainfluenzavirussen,1
2024-11-03,Parainfluenzavirus 3,Parainfluenzavirussen,1
2024-11-10,Parainfluenzavirus 3,Parainfluenzavirussen,2
2024-11-17,Parainfluenzavirus 3,Parainfluenzavirussen,1
2024-11-24,Parainfluenzavirus 3,Parainfluenzavirussen,0
2024-12-01,Parainfluenzavirus 3,Parainfluenzavirussen,0
2024-12-08,Parainfluenzavirus 3,Parainfluenzavirussen,0
2024-12-15,Parainfluenzavirus 3,Parainfluenzavirussen,1
2024-12-22,Parainfluenzavirus 3,Parainfluenzavirussen,0
2024-12-29,Parainfluenzavirus 3,Parainfluenzavirussen,1
2025-01-05,Parainfluenzavirus 3,Parainfluenzavirussen,1
2025-01-12,Parainfluenzavirus 3,Parainfluenzavirussen,2
2025-01-19,Parainfluenzavirus 3,Parainfluenzavirussen,0
2025-01-26,Parainfluenzavirus 3,Parainfluenzavirussen,0
2025-02-02,Parainfluenzavirus 3,Parainfluenzavirussen,1
2025-02-09,Parainfluenzavirus 3,Parainfluenzavirussen,0
2025-02-16,Parainfluenzavirus 3,Parainfluenzavirussen,0
2025-02-23,Parainfluenzavirus 3,Parainfluenzavirussen,0
2025-03-02,Parainfluenzavirus 3,Parainfluenzavirussen,0
2025-03-09,Parainfluenzavirus 3,Parainfluenzavirussen,1
2025-03-16,Parainfluenzavirus 3,Parainfluenzavirussen,1
2025-03-23,Parainfluenzavirus 3,Parainfluenzavirussen,3
2025-03-30,Parainfluenzavirus 3,Parainfluenzavirussen,1
2025-04-06,Parainfluenzavirus 3,Parainfluenzavirussen,3
2025-04-13,Parainfluenzavirus 3,Parainfluenzavirussen,4
2025-04-20,Parainfluenzavirus 3,Parainfluenzavirussen,6
2025-04-27,Parainfluenzavirus 3,Parainfluenzavirussen,1
2025-05-04,Parainfluenzavirus 3,Parainfluenzavirussen,2
2025-05-11,Parainfluenzavirus 3,Parainfluenzavirussen,6
2025-05-18,Parainfluenzavirus 3,Parainfluenzavirussen,2
2025-05-25,Parainfluenzavirus 3,Parainfluenzavirussen,4
2025-06-01,Parainfluenzavirus 3,Parainfluenzavirussen,9
2025-06-08,Parainfluenzavirus 3,Parainfluenzavirussen,8
2025-06-15,Parainfluenzavirus 3,Parainfluenzavirussen,11
2025-06-22,Parainfluenzavirus 3,Parainfluenzavirussen,5
2025-06-29,Parainfluenzavirus 3,Parainfluenzavirussen,3
2025-07-06,Parainfluenzavirus 3,Parainfluenzavirussen,10
2025-07-13,Parainfluenzavirus 3,Parainfluenzavirussen,3
2025-07-20,Parainfluenzavirus 3,Parainfluenzavirussen,2
2025-07-27,Parainfluenzavirus 3,Parainfluenzavirussen,1
2025-08-03,Parainfluenzavirus 3,Parainfluenzavirussen,1
2025-08-10,Parainfluenzavirus 3,Parainfluenzavirussen,2
2025-08-17,Parainfluenzavirus 3,Parainfluenzavirussen,2
2025-08-24,Parainfluenzavirus 3,Parainfluenzavirussen,4
2025-08-31,Parainfluenzavirus 3,Parainfluenzavirussen,0
2025-09-07,Parainfluenzavirus 3,Parainfluenzavirussen,0
2025-09-14,Parainfluenzavirus 3,Parainfluenzavirussen,1
2025-09-21,Parainfluenzavirus 3,Parainfluenzavirussen,0
2025-09-28,Parainfluenzavirus 3,Parainfluenzavirussen,1
2022-10-02,Parainfluenzavirus 4,Parainfluenzavirussen,2
2022-10-09,Parainfluenzavirus 4,Parainfluenzavirussen,0
2022-10-16,Parainfluenzavirus 4,Parainfluenzavirussen,0
2022-10-23,Parainfluenzavirus 4,Parainfluenzavirussen,0
2022-10-30,Parainfluenzavirus 4,Parainfluenzavirussen,0
2022-11-06,Parainfluenzavirus 4,Parainfluenzavirussen,1
2022-11-13,Parainfluenzavirus 4,Parainfluenzavirussen,1
2022-11-20,Parainfluenzavirus 4,Parainfluenzavirussen,2
2022-11-27,Parainfluenzavirus 4,Parainfluenzavirussen,0
2022-12-04,Parainfluenzavirus 4,Parainfluenzavirussen,2
2022-12-11,Parainfluenzavirus 4,Parainfluenzavirussen,1
2022-12-18,Parainfluenzavirus 4,Parainfluenzavirussen,0
2022-12-25,Parainfluenzavirus 4,Parainfluenzavirussen,0
2023-01-01,Parainfluenzavirus 4,Parainfluenzavirussen,0
2023-01-08,Parainfluenzavirus 4,Parainfluenzavirussen,2
2023-01-15,Parainfluenzavirus 4,Parainfluenzavirussen,0
2023-01-22,Parainfluenzavirus 4,Parainfluenzavirussen,1
2023-01-29,Parainfluenzavirus 4,Parainfluenzavirussen,1
2023-02-05,Parainfluenzavirus 4,Parainfluenzavirussen,0
2023-02-12,Parainfluenzavirus 4,Parainfluenzavirussen,0
2023-02-19,Parainfluenzavirus 4,Parainfluenzavirussen,0
2023-02-26,Parainfluenzavirus 4,Parainfluenzavirussen,0
2023-03-05,Parainfluenzavirus 4,Parainfluenzavirussen,0
2023-03-12,Parainfluenzavirus 4,Parainfluenzavirussen,0
2023-03-19,Parainfluenzavirus 4,Parainfluenzavirussen,0
2023-03-26,Parainfluenzavirus 4,Parainfluenzavirussen,0
2023-04-02,Parainfluenzavirus 4,Parainfluenzavirussen,1
2023-04-09,Parainfluenzavirus 4,Parainfluenzavirussen,1
2023-04-16,Parainfluenzavirus 4,Parainfluenzavirussen,0
2023-04-23,Parainfluenzavirus 4,Parainfluenzavirussen,1
2023-04-30,Parainfluenzavirus 4,Parainfluenzavirussen,0
2023-05-07,Parainfluenzavirus 4,Parainfluenzavirussen,0
2023-05-14,Parainfluenzavirus 4,Parainfluenzavirussen,1
2023-05-21,Parainfluenzavirus 4,Parainfluenzavirussen,1
2023-05-28,Parainfluenzavirus 4,Parainfluenzavirussen,0
2023-06-04,Parainfluenzavirus 4,Parainfluenzavirussen,3
2023-06-11,Parainfluenzavirus 4,Parainfluenzavirussen,1
2023-06-18,Parainfluenzavirus 4,Parainfluenzavirussen,0
2023-06-25,Parainfluenzavirus 4,Parainfluenzavirussen,1
2023-07-02,Parainfluenzavirus 4,Parainfluenzavirussen,2
2023-07-09,Parainfluenzavirus 4,Parainfluenzavirussen,1
2023-07-16,Parainfluenzavirus 4,Parainfluenzavirussen,3
2023-07-23,Parainfluenzavirus 4,Parainfluenzavirussen,5
2023-07-30,Parainfluenzavirus 4,Parainfluenzavirussen,1
2023-08-06,Parainfluenzavirus 4,Parainfluenzavirussen,1
2023-08-13,Parainfluenzavirus 4,Parainfluenzavirussen,0
2023-08-20,Parainfluenzavirus 4,Parainfluenzavirussen,4
2023-08-27,Parainfluenzavirus 4,Parainfluenzavirussen,5
2023-09-03,Parainfluenzavirus 4,Parainfluenzavirussen,1
2023-09-10,Parainfluenzavirus 4,Parainfluenzavirussen,5
2023-09-17,Parainfluenzavirus 4,Parainfluenzavirussen,2
2023-09-24,Parainfluenzavirus 4,Parainfluenzavirussen,5
2023-10-01,Parainfluenzavirus 4,Parainfluenzavirussen,2
2023-10-08,Parainfluenzavirus 4,Parainfluenzavirussen,3
2023-10-15,Parainfluenzavirus 4,Parainfluenzavirussen,5
2023-10-22,Parainfluenzavirus 4,Parainfluenzavirussen,0
2023-10-29,Parainfluenzavirus 4,Parainfluenzavirussen,0
2023-11-05,Parainfluenzavirus 4,Parainfluenzavirussen,2
2023-11-12,Parainfluenzavirus 4,Parainfluenzavirussen,6
2023-11-19,Parainfluenzavirus 4,Parainfluenzavirussen,1
2023-11-26,Parainfluenzavirus 4,Parainfluenzavirussen,1
2023-12-03,Parainfluenzavirus 4,Parainfluenzavirussen,2
2023-12-10,Parainfluenzavirus 4,Parainfluenzavirussen,4
2023-12-17,Parainfluenzavirus 4,Parainfluenzavirussen,1
2023-12-24,Parainfluenzavirus 4,Parainfluenzavirussen,2
2023-12-31,Parainfluenzavirus 4,Parainfluenzavirussen,0
2024-01-07,Parainfluenzavirus 4,Parainfluenzavirussen,2
2024-01-14,Parainfluenzavirus 4,Parainfluenzavirussen,0
2024-01-21,Parainfluenzavirus 4,Parainfluenzavirussen,2
2024-01-28,Parainfluenzavirus 4,Parainfluenzavirussen,2
2024-02-04,Parainfluenzavirus 4,Parainfluenzavirussen,1
2024-02-11,Parainfluenzavirus 4,Parainfluenzavirussen,0
2024-02-18,Parainfluenzavirus 4,Parainfluenzavirussen,0
2024-02-25,Parainfluenzavirus 4,Parainfluenzavirussen,0
2024-03-03,Parainfluenzavirus 4,Parainfluenzavirussen,0
2024-03-10,Parainfluenzavirus 4,Parainfluenzavirussen,2
2024-03-17,Parainfluenzavirus 4,Parainfluenzavirussen,0
2024-03-24,Parainfluenzavirus 4,Parainfluenzavirussen,3
2024-03-31,Parainfluenzavirus 4,Parainfluenzavirussen,0
2024-04-07,Parainfluenzavirus 4,Parainfluenzavirussen,0
2024-04-14,Parainfluenzavirus 4,Parainfluenzavirussen,0
2024-04-21,Parainfluenzavirus 4,Parainfluenzavirussen,2
2024-04-28,Parainfluenzavirus 4,Parainfluenzavirussen,1
2024-05-05,Parainfluenzavirus 4,Parainfluenzavirussen,0
2024-05-12,Parainfluenzavirus 4,Parainfluenzavirussen,0
2024-05-19,Parainfluenzavirus 4,Parainfluenzavirussen,0
2024-05-26,Parainfluenzavirus 4,Parainfluenzavirussen,0
2024-06-02,Parainfluenzavirus 4,Parainfluenzavirussen,0
2024-06-09,Parainfluenzavirus 4,Parainfluenzavirussen,0
2024-06-16,Parainfluenzavirus 4,Parainfluenzavirussen,0
2024-06-23,Parainfluenzavirus 4,Parainfluenzavirussen,0
2024-06-30,Parainfluenzavirus 4,Parainfluenzavirussen,0
2024-07-07,Parainfluenzavirus 4,Parainfluenzavirussen,0
2024-07-14,Parainfluenzavirus 4,Parainfluenzavirussen,0
2024-07-21,Parainfluenzavirus 4,Parainfluenzavirussen,0
2024-07-28,Parainfluenzavirus 4,Parainfluenzavirussen,0
2024-08-04,Parainfluenzavirus 4,Parainfluenzavirussen,1
2024-08-11,Parainfluenzavirus 4,Parainfluenzavirussen,0
2024-08-18,Parainfluenzavirus 4,Parainfluenzavirussen,0
2024-08-25,Parainfluenzavirus 4,Parainfluenzavirussen,0
2024-09-01,Parainfluenzavirus 4,Parainfluenzavirussen,0
2024-09-08,Parainfluenzavirus 4,Parainfluenzavirussen,0
2024-09-15,Parainfluenzavirus 4,Parainfluenzavirussen,0
2024-09-22,Parainfluenzavirus 4,Parainfluenzavirussen,1
2024-09-29,Parainfluenzavirus 4,Parainfluenzavirussen,0
2024-10-06,Parainfluenzavirus 4,Parainfluenzavirussen,1
2024-10-13,Parainfluenzavirus 4,Parainfluenzavirussen,0
2024-10-20,Parainfluenzavirus 4,Parainfluenzavirussen,1
2024-10-27,Parainfluenzavirus 4,Parainfluenzavirussen,2
2024-11-03,Parainfluenzavirus 4,Parainfluenzavirussen,1
2024-11-10,Parainfluenzavirus 4,Parainfluenzavirussen,2
2024-11-17,Parainfluenzavirus 4,Parainfluenzavirussen,3
2024-11-24,Parainfluenzavirus 4,Parainfluenzavirussen,2
2024-12-01,Parainfluenzavirus 4,Parainfluenzavirussen,1
2024-12-08,Parainfluenzavirus 4,Parainfluenzavirussen,2
2024-12-15,Parainfluenzavirus 4,Parainfluenzavirussen,0
2024-12-22,Parainfluenzavirus 4,Parainfluenzavirussen,0
2024-12-29,Parainfluenzavirus 4,Parainfluenzavirussen,0
2025-01-05,Parainfluenzavirus 4,Parainfluenzavirussen,2
2025-01-12,Parainfluenzavirus 4,Parainfluenzavirussen,0
2025-01-19,Parainfluenzavirus 4,Parainfluenzavirussen,2
2025-01-26,Parainfluenzavirus 4,Parainfluenzavirussen,1
2025-02-02,Parainfluenzavirus 4,Parainfluenzavirussen,0
2025-02-09,Parainfluenzavirus 4,Parainfluenzavirussen,0
2025-02-16,Parainfluenzavirus 4,Parainfluenzavirussen,0
2025-02-23,Parainfluenzavirus 4,Parainfluenzavirussen,0
2025-03-02,Parainfluenzavirus 4,Parainfluenzavirussen,0
2025-03-09,Parainfluenzavirus 4,Parainfluenzavirussen,0
2025-03-16,Parainfluenzavirus 4,Parainfluenzavirussen,0
2025-03-23,Parainfluenzavirus 4,Parainfluenzavirussen,0
2025-03-30,Parainfluenzavirus 4,Parainfluenzavirussen,1
2025-04-06,Parainfluenzavirus 4,Parainfluenzavirussen,1
2025-04-13,Parainfluenzavirus 4,Parainfluenzavirussen,0
2025-04-20,Parainfluenzavirus 4,Parainfluenzavirussen,0
2025-04-27,Parainfluenzavirus 4,Parainfluenzavirussen,2
2025-05-04,Parainfluenzavirus 4,Parainfluenzavirussen,0
2025-05-11,Parainfluenzavirus 4,Parainfluenzavirussen,0
2025-05-18,Parainfluenzavirus 4,Parainfluenzavirussen,0
2025-05-25,Parainfluenzavirus 4,Parainfluenzavirussen,0
2025-06-01,Parainfluenzavirus 4,Parainfluenzavirussen,0
2025-06-08,Parainfluenzavirus 4,Parainfluenzavirussen,0
2025-06-15,Parainfluenzavirus 4,Parainfluenzavirussen,0
2025-06-22,Parainfluenzavirus 4,Parainfluenzavirussen,1
2025-06-29,Parainfluenzavirus 4,Parainfluenzavirussen,0
2025-07-06,Parainfluenzavirus 4,Parainfluenzavirussen,2
2025-07-13,Parainfluenzavirus 4,Parainfluenzavirussen,3
2025-07-20,Parainfluenzavirus 4,Parainfluenzavirussen,2
2025-07-27,Parainfluenzavirus 4,Parainfluenzavirussen,2
2025-08-03,Parainfluenzavirus 4,Parainfluenzavirussen,1
2025-08-10,Parainfluenzavirus 4,Parainfluenzavirussen,2
2025-08-17,Parainfluenzavirus 4,Parainfluenzavirussen,0
2025-08-24,Parainfluenzavirus 4,Parainfluenzavirussen,1
2025-08-31,Parainfluenzavirus 4,Parainfluenzavirussen,0
2025-09-07,Parainfluenzavirus 4,Parainfluenzavirussen,4
2025-09-14,Parainfluenzavirus 4,Parainfluenzavirussen,1
2025-09-21,Parainfluenzavirus 4,Parainfluenzavirussen,3
2025-09-28,Parainfluenzavirus 4,Parainfluenzavirussen,4
2022-10-02,Respiratoir syncytieel virus,Respiratoir syncytieel virus,1
2022-10-09,Respiratoir syncytieel virus,Respiratoir syncytieel virus,0
2022-10-16,Respiratoir syncytieel virus,Respiratoir syncytieel virus,3
2022-10-23,Respiratoir syncytieel virus,Respiratoir syncytieel virus,2
2022-10-30,Respiratoir syncytieel virus,Respiratoir syncytieel virus,7
2022-11-06,Respiratoir syncytieel virus,Respiratoir syncytieel virus,5
2022-11-13,Respiratoir syncytieel virus,Respiratoir syncytieel virus,20
2022-11-20,Respiratoir syncytieel virus,Respiratoir syncytieel virus,30
2022-11-27,Respiratoir syncytieel virus,Respiratoir syncytieel virus,36
2022-12-04,Respiratoir syncytieel virus,Respiratoir syncytieel virus,45
2022-12-11,Respiratoir syncytieel virus,Respiratoir syncytieel virus,58
2022-12-18,Respiratoir syncytieel virus,Respiratoir syncytieel virus,68
2022-12-25,Respiratoir syncytieel virus,Respiratoir syncytieel virus,41
2023-01-01,Respiratoir syncytieel virus,Respiratoir syncytieel virus,30
2023-01-08,Respiratoir syncytieel virus,Respiratoir syncytieel virus,12
2023-01-15,Respiratoir syncytieel virus,Respiratoir syncytieel virus,13
2023-01-22,Respiratoir syncytieel virus,Respiratoir syncytieel virus,17
2023-01-29,Respiratoir syncytieel virus,Respiratoir syncytieel virus,8
2023-02-05,Respiratoir syncytieel virus,Respiratoir syncytieel virus,16
2023-02-12,Respiratoir syncytieel virus,Respiratoir syncytieel virus,5
2023-02-19,Respiratoir syncytieel virus,Respiratoir syncytieel virus,9
2023-02-26,Respiratoir syncytieel virus,Respiratoir syncytieel virus,6
2023-03-05,Respiratoir syncytieel virus,Respiratoir syncytieel virus,9
2023-03-12,Respiratoir syncytieel virus,Respiratoir syncytieel virus,3
2023-03-19,Respiratoir syncytieel virus,Respiratoir syncytieel virus,5
2023-03-26,Respiratoir syncytieel virus,Respiratoir syncytieel virus,2
2023-04-02,Respiratoir syncytieel virus,Respiratoir syncytieel virus,1
2023-04-09,Respiratoir syncytieel virus,Respiratoir syncytieel virus,2
2023-04-16,Respiratoir syncytieel virus,Respiratoir syncytieel virus,4
2023-04-23,Respiratoir syncytieel virus,Respiratoir syncytieel virus,2
2023-04-30,Respiratoir syncytieel virus,Respiratoir syncytieel virus,1
2023-05-07,Respiratoir syncytieel virus,Respiratoir syncytieel virus,0
2023-05-14,Respiratoir syncytieel virus,Respiratoir syncytieel virus,0
2023-05-21,Respiratoir syncytieel virus,Respiratoir syncytieel virus,0
